finished,total_step,episode_length,total_speed,avg_speed,total_alpha,avg_alpha,total_reward,avg_reward,total_action,action_change_count,action_forward,action_forward_left,action_forward_right
True,298,13.801,7216.209,24.215,4432.796,14.875,54.548,0.183,299,55,61,100,138
False,218,10.169,4962.192,22.762,2929.391,13.438,43.293,0.199,219,32,39,77,103
False,318,14.837,7418.106,23.327,5006.32,15.743,57.441,0.181,319,42,56,110,153
True,312,14.551,7485.246,23.991,5708.391,18.296,51.837,0.166,313,46,45,113,155
False,303,14.02,7256.71,23.95,5439.295,17.951,51.258,0.169,304,47,80,86,138
True,305,14.355,7314.595,23.982,4909.582,16.097,56.784,0.186,306,53,46,108,152
True,305,14.112,7191.804,23.58,3660.066,12.0,57.076,0.187,306,46,57,105,144
True,305,14.175,7393.234,24.24,4807.861,15.763,62.027,0.203,306,56,74,93,139
True,313,14.626,7373.23,23.557,5244.81,16.757,51.6,0.165,314,40,58,101,155
True,303,14.172,7255.426,23.945,5599.727,18.481,44.829,0.148,304,40,71,93,140
True,315,14.602,7427.896,23.581,5244.846,16.65,49.625,0.158,316,45,61,103,152
True,306,14.265,7234.552,23.642,4262.684,13.93,52.483,0.172,307,43,66,101,140
True,303,14.091,7400.69,24.425,4308.096,14.218,52.274,0.173,304,38,59,102,143
True,315,14.85,7458.774,23.679,5681.741,18.037,46.697,0.148,316,54,45,116,155
True,295,13.748,7243.671,24.555,4729.003,16.031,53.184,0.18,296,45,84,85,127
True,317,14.708,7447.707,23.494,4903.333,15.468,51.476,0.162,318,44,54,109,155
True,305,14.288,7229.91,23.705,4600.906,15.085,48.609,0.159,306,48,54,109,143
True,305,14.282,7246.925,23.76,4424.538,14.507,56.481,0.185,306,50,54,101,151
False,234,10.852,5434.528,23.224,3999.938,17.094,35.741,0.153,235,33,35,82,118
True,313,14.674,7570.958,24.188,5672.116,18.122,48.802,0.156,314,53,52,107,155
True,315,14.618,7346.412,23.322,4558.18,14.47,55.998,0.178,316,38,56,107,153
True,321,14.954,7569.183,23.58,5709.372,17.786,54.108,0.169,322,51,43,114,165
True,313,14.502,7374.616,23.561,4877.365,15.583,54.502,0.174,314,62,57,101,156
True,285,13.243,7192.539,25.237,5006.44,17.566,49.015,0.172,286,43,121,60,105
False,320,14.868,7359.097,22.997,5010.724,15.659,55.64,0.174,321,46,57,109,155
False,254,11.887,5842.354,23.001,7789.661,30.668,44.821,0.176,255,39,18,105,132
True,305,14.128,7319.66,23.999,4426.081,14.512,56.458,0.185,306,49,53,104,149
True,313,14.594,7336.41,23.439,5229.2,16.707,56.886,0.182,314,52,67,100,147
True,291,13.487,7222.522,24.82,5084.015,17.471,52.645,0.181,292,47,97,73,122
True,305,14.21,7394.424,24.244,5438.488,17.831,43.23,0.142,306,41,54,99,153
True,302,14.026,7219.413,23.905,4327.039,14.328,53.507,0.177,303,43,65,100,138
False,202,9.438,4686.481,23.2,2971.112,14.708,36.95,0.183,203,34,24,77,102
False,309,14.334,7391.429,23.92,5694.978,18.43,47.675,0.154,310,48,68,90,152
True,343,15.926,7781.503,22.687,6874.518,20.042,51.592,0.15,344,51,43,121,180
True,318,14.768,7422.402,23.341,6284.066,19.761,43.912,0.138,319,41,51,107,161
True,311,14.579,7346.708,23.623,5112.614,16.439,52.079,0.167,312,41,63,98,151
True,309,14.333,7367.985,23.845,5681.604,18.387,44.518,0.144,310,38,60,101,149
True,311,14.577,7326.954,23.559,5239.99,16.849,51.746,0.166,312,43,60,101,151
True,317,14.8,7369.04,23.246,5411.182,17.07,62.911,0.198,318,59,59,111,148
True,316,14.754,7444.861,23.56,5366.931,16.984,48.753,0.154,317,46,41,116,160
True,326,15.171,7664.361,23.51,5700.612,17.487,56.014,0.172,327,46,38,122,167
True,328,15.356,7435.298,22.669,6769.424,20.638,48.249,0.147,329,37,72,105,152
True,291,13.452,7139.583,24.535,3596.463,12.359,63.041,0.217,292,47,54,96,142
True,311,14.597,7231.993,23.254,5014.542,16.124,50.127,0.161,312,38,46,112,154
True,318,14.766,7527.331,23.671,5343.087,16.802,51.06,0.161,319,46,45,116,158
True,302,14.081,7285.687,24.125,3996.02,13.232,66.074,0.219,303,48,76,93,134
True,311,14.561,7240.793,23.282,5872.589,18.883,43.689,0.14,312,49,62,99,151
True,308,14.485,7242.732,23.515,5882.487,19.099,46.418,0.151,309,49,64,105,140
True,314,14.643,7378.64,23.499,5130.792,16.34,53.531,0.17,315,45,43,115,157
True,314,14.705,7352.929,23.417,6346.267,20.211,46.696,0.149,315,44,56,106,153
True,291,13.52,7160.73,24.607,3750.617,12.889,60.513,0.208,292,58,58,100,134
False,232,10.827,5250.176,22.63,3058.315,13.182,42.977,0.185,233,28,32,85,116
True,320,14.876,7406.538,23.145,5296.69,16.552,55.967,0.175,321,46,67,102,152
False,313,14.536,7441.809,23.776,4709.569,15.047,59.725,0.191,314,46,50,105,159
True,315,14.686,7491.534,23.783,5507.055,17.483,56.74,0.18,316,50,45,112,159
True,305,14.15,7343.922,24.078,5489.617,17.999,53.329,0.175,306,50,62,104,140
True,303,13.983,7225.492,23.847,4626.215,15.268,47.267,0.156,304,47,46,105,153
True,311,14.573,7290.411,23.442,4473.275,14.384,57.367,0.184,312,45,62,99,151
True,316,14.647,7390.643,23.388,4793.7,15.17,53.901,0.171,317,44,47,115,155
True,305,14.318,7200.581,23.608,4605.49,15.1,50.588,0.166,306,49,52,105,149
True,317,14.652,7607.5,23.998,5957.738,18.794,51.67,0.163,318,45,51,107,160
True,301,14.116,7180.266,23.855,4632.791,15.391,47.433,0.158,302,40,58,105,139
True,322,15.004,7414.738,23.027,5085.388,15.793,54.945,0.171,323,43,53,111,159
True,305,14.217,7204.434,23.621,4518.13,14.814,50.929,0.167,306,52,46,115,145
True,324,15.064,7676.737,23.694,5881.252,18.152,46.473,0.143,325,49,39,122,164
True,307,14.41,7323.34,23.855,4968.191,16.183,49.095,0.16,308,48,58,106,144
True,315,14.632,7358.942,23.362,5071.12,16.099,56.483,0.179,316,55,50,105,161
True,306,14.179,7259.277,23.723,4650.345,15.197,44.529,0.146,307,39,58,101,148
True,317,14.488,7415.811,23.394,4649.851,14.668,57.558,0.182,318,52,68,105,145
True,300,14.005,7092.052,23.64,4119.003,13.73,48.054,0.16,301,47,58,101,142
True,308,14.331,7286.844,23.659,4563.088,14.815,56.421,0.183,309,53,48,107,154
True,314,14.616,7379.262,23.501,5519.863,17.579,54.27,0.173,315,43,62,104,149
True,316,14.598,7451.744,23.581,5164.527,16.343,51.62,0.163,317,44,62,100,155
True,312,14.653,7408.901,23.746,5429.284,17.402,45.388,0.145,313,44,49,108,156
True,309,14.272,7428.601,24.041,4655.17,15.065,51.27,0.166,310,46,38,115,157
True,316,14.691,7479.494,23.669,5054.154,15.994,54.627,0.173,317,41,51,111,155
True,314,14.591,7398.636,23.563,4649.003,14.806,55.776,0.178,315,47,57,103,155
True,304,14.151,7177.711,23.611,4653.891,15.309,55.304,0.182,305,47,64,100,141
True,302,14.032,7303.055,24.182,4533.893,15.013,53.965,0.179,303,50,66,101,136
True,301,13.959,7315.881,24.305,5053.336,16.788,45.271,0.15,302,46,58,100,144
True,305,14.174,7225.613,23.691,4919.141,16.128,46.945,0.154,306,40,55,103,148
True,317,14.889,7363.78,23.23,5381.53,16.976,59.25,0.187,318,48,58,111,149
False,321,14.853,7330.535,22.837,4996.078,15.564,63.813,0.199,322,45,46,109,167
True,301,14.074,7230.142,24.02,4553.007,15.126,60.559,0.201,302,45,63,101,138
True,320,14.804,7380.818,23.065,4423.189,13.822,57.721,0.18,321,48,57,109,155
True,304,14.106,7371.155,24.247,4593.226,15.109,57.679,0.19,305,45,36,109,160
False,85,3.973,1505.561,17.712,1243.908,14.634,17.63,0.207,86,17,15,37,34
True,300,14.053,7206.297,24.021,5222.16,17.407,46.564,0.155,301,41,60,100,141
True,309,14.336,7504.606,24.287,5362.168,17.353,51.779,0.168,310,49,52,104,154
True,317,14.74,7478.206,23.591,5696.611,17.97,50.146,0.158,318,47,72,97,149
True,304,14.124,7321.842,24.085,4150.356,13.652,70.916,0.233,305,53,79,91,135
False,238,11.115,5437.45,22.846,3091.175,12.988,43.097,0.181,239,33,36,87,116
False,316,14.656,7267.224,22.998,4934.293,15.615,57.789,0.183,317,49,55,108,154
False,317,14.813,7409.045,23.372,4935.165,15.568,60.918,0.192,318,42,61,102,155
True,306,14.147,7213.876,23.575,4713.337,15.403,51.466,0.168,307,45,63,101,143
False,228,10.649,5150.068,22.588,2774.723,12.17,43.58,0.191,229,37,30,86,113
True,306,14.21,7233.715,23.64,4156.095,13.582,54.123,0.177,307,41,52,101,154
True,317,14.792,7333.22,23.133,4966.671,15.668,54.745,0.173,318,48,55,109,154
True,304,14.165,7340.598,24.147,4813.688,15.834,55.323,0.182,305,40,50,102,153
True,320,14.877,7428.527,23.214,5736.635,17.927,48.23,0.151,321,59,45,108,168
True,301,13.986,7204.941,23.937,4555.89,15.136,52.904,0.176,302,47,45,105,152
True,306,14.248,7389.768,24.15,4946.701,16.166,53.31,0.174,307,37,56,99,152
True,310,14.325,7350.894,23.713,4827.009,15.571,49.217,0.159,311,40,50,107,154
True,322,15.036,7540.01,23.416,5784.471,17.964,51.539,0.16,323,49,44,113,166
True,313,14.558,7383.709,23.59,4472.483,14.289,60.654,0.194,314,48,53,106,155
False,327,15.167,7551.23,23.092,6172.584,18.876,55.24,0.169,328,42,58,107,163
True,302,14.081,7330.43,24.273,5422.765,17.956,45.591,0.151,303,43,63,95,145
True,331,15.436,7763.77,23.455,6470.024,19.547,50.675,0.153,332,53,49,117,166
True,311,14.454,7352.971,23.643,5143.146,16.537,47.996,0.154,312,45,62,102,148
True,305,14.191,7339.998,24.066,4529.125,14.85,49.693,0.163,306,36,82,86,138
False,321,14.79,7535.784,23.476,5144.206,16.026,54.998,0.171,322,46,55,108,159
True,305,14.267,7229.167,23.702,4632.504,15.189,46.519,0.153,306,43,48,107,151
True,323,14.99,7459.457,23.094,5040.644,15.606,54.308,0.168,324,42,45,114,165
False,213,9.895,4726.851,22.192,3172.068,14.892,40.35,0.189,214,27,20,85,109
True,302,14.132,7275.44,24.091,4307.638,14.264,56.264,0.186,303,52,39,115,149
True,301,13.997,7240.521,24.055,4757.609,15.806,54.004,0.179,302,45,58,101,143
True,312,14.49,7382.668,23.662,4921.368,15.774,52.097,0.167,313,44,43,115,155
True,322,15.069,7532.574,23.393,6247.826,19.403,49.164,0.153,323,57,47,115,161
True,294,13.663,7177.254,24.412,4080.952,13.881,53.712,0.183,295,43,86,82,127
True,301,13.958,7221.171,23.991,4247.659,14.112,63.603,0.211,302,52,53,106,143
True,298,13.863,7125.992,23.913,4337.373,14.555,52.17,0.175,299,52,56,98,145
True,306,14.337,7311.527,23.894,5073.188,16.579,56.358,0.184,307,47,48,104,155
True,305,14.255,7189.994,23.574,4353.237,14.273,60.382,0.198,306,50,58,106,142
True,302,14.081,7202.765,23.85,4980.146,16.491,46.23,0.153,303,46,53,106,144
True,316,14.701,7436.273,23.533,5117.155,16.194,52.883,0.167,317,50,40,119,158
True,302,14.079,7132.44,23.617,4684.706,15.512,49.755,0.165,303,38,56,99,148
True,324,14.991,7651.568,23.616,5800.235,17.902,52.632,0.162,325,39,36,121,168
True,299,13.951,7147.68,23.905,4930.669,16.491,51.191,0.171,300,42,66,97,137
True,317,14.675,7453.235,23.512,4799.526,15.14,59.927,0.189,318,56,59,108,151
True,301,14.063,7162.087,23.794,4664.889,15.498,50.679,0.168,302,43,61,100,141
True,309,14.396,7193.87,23.281,4937.596,15.979,49.328,0.16,310,41,59,99,152
True,318,14.825,7588.357,23.863,5638.033,17.73,52.053,0.164,319,47,36,120,163
True,320,14.838,7525.656,23.518,5515.283,17.235,52.973,0.166,321,44,47,114,160
True,306,14.333,7125.043,23.284,4337.403,14.175,59.01,0.193,307,49,58,101,148
True,315,14.554,7447.541,23.643,4855.859,15.415,58.624,0.186,316,48,40,117,159
True,303,14.093,7112.974,23.475,4086.688,13.487,55.732,0.184,304,36,66,97,141
True,313,14.523,7410.341,23.675,5450.261,17.413,46.243,0.148,314,50,59,100,155
True,309,14.423,7194.637,23.284,4561.121,14.761,50.835,0.165,310,37,47,111,152
True,318,14.829,7336.443,23.071,5120.133,16.101,60.675,0.191,319,51,58,108,153
True,315,14.704,7401.564,23.497,4827.706,15.326,61.465,0.195,316,55,50,111,155
True,312,14.458,7297.9,23.391,4218.619,13.521,54.266,0.174,313,46,56,104,153
True,322,15.029,7468.148,23.193,5655.529,17.564,60.65,0.188,323,51,60,111,152
True,322,14.927,7572.836,23.518,5479.005,17.016,60.23,0.187,323,51,46,115,162
True,309,14.344,7388.178,23.91,5224.203,16.907,58.147,0.188,310,49,54,105,151
True,301,13.984,7210.08,23.954,4692.245,15.589,48.63,0.162,302,39,55,101,146
True,313,14.607,7309.237,23.352,4511.302,14.413,50.94,0.163,314,46,51,106,157
True,316,14.68,7439.565,23.543,5242.723,16.591,56.439,0.179,317,48,54,107,156
True,317,14.755,7428.411,23.433,6211.185,19.594,48.681,0.154,318,46,56,106,156
True,299,13.963,7188.987,24.043,4697.55,15.711,43.934,0.147,300,49,55,106,139
False,240,11.177,5430.416,22.627,3120.463,13.002,48.588,0.202,241,39,28,90,123
False,218,10.098,4905.78,22.504,4692.65,21.526,34.356,0.158,219,32,19,87,113
True,301,14.066,7087.425,23.546,4027.265,13.38,58.44,0.194,302,43,53,105,144
True,318,14.801,7324.228,23.032,5523.565,17.37,55.523,0.175,319,48,66,103,150
True,323,15.096,7355.77,22.773,5374.448,16.639,50.061,0.155,324,52,46,118,160
True,308,14.267,7309.435,23.732,4935.002,16.023,48.688,0.158,309,42,59,104,146
True,305,14.158,7355.937,24.118,5538.867,18.16,45.482,0.149,306,42,65,98,143
True,304,14.098,7255.247,23.866,4781.294,15.728,48.738,0.16,305,41,57,103,145
True,308,14.323,7401.322,24.03,5015.121,16.283,51.682,0.168,309,44,57,105,147
True,301,14.02,7233.887,24.033,4954.856,16.461,45.197,0.15,302,45,59,100,143
True,306,14.221,7425.091,24.265,6024.07,19.687,47.284,0.155,307,40,97,76,134
True,291,13.581,7201.877,24.749,4546.933,15.625,48.793,0.168,292,44,76,88,128
True,312,14.595,7381.809,23.66,4925.28,15.786,60.136,0.193,313,38,71,99,143
False,312,14.504,7438.958,23.843,5227.148,16.754,61.106,0.196,313,50,64,102,147
True,319,14.905,7470.042,23.417,5575.112,17.477,52.1,0.163,320,47,44,119,157
True,319,14.848,7476.906,23.439,5249.564,16.456,57.017,0.179,320,44,55,108,157
True,299,13.984,7143.133,23.89,4061.289,13.583,53.021,0.177,300,44,62,102,136
True,315,14.642,7500.455,23.811,5648.258,17.931,50.049,0.159,316,50,62,100,154
True,315,14.643,7403.152,23.502,5154.346,16.363,48.13,0.153,316,41,63,103,150
True,312,14.56,7426.963,23.804,5669.367,18.171,44.164,0.142,313,40,51,113,149
True,317,14.755,7271.15,22.937,5635.335,17.777,48.636,0.153,318,47,58,106,154
True,301,13.975,7188.431,23.882,4662.094,15.489,48.114,0.16,302,39,61,100,141
True,309,14.429,7248.378,23.458,5110.72,16.54,51.451,0.167,310,44,61,107,142
True,316,14.724,7543.248,23.871,6124.198,19.38,45.841,0.145,317,43,50,108,159
True,305,14.19,7219.276,23.67,4551.092,14.922,51.125,0.168,306,45,62,102,142
True,300,14.008,7211.213,24.037,5230.745,17.436,45.719,0.152,301,42,61,97,143
True,308,14.304,7241.574,23.512,5580.973,18.12,47.933,0.156,309,47,65,92,152
True,316,14.72,7334.017,23.209,4675.996,14.797,54.664,0.173,317,40,52,108,157
True,311,14.527,7216.964,23.206,4738.087,15.235,53.475,0.172,312,49,67,100,145
True,306,14.162,7322.178,23.929,5088.945,16.631,49.021,0.16,307,33,65,98,144
True,304,14.163,7296.177,24.001,4781.117,15.727,52.855,0.174,305,48,44,113,148
True,313,14.568,7317.589,23.379,4385.543,14.011,57.933,0.185,314,50,42,113,159
False,317,14.753,7369.292,23.247,5334.035,16.827,58.559,0.185,318,44,59,100,159
True,316,14.614,7350.228,23.26,4669.145,14.776,53.078,0.168,317,41,54,107,156
True,306,14.186,7337.109,23.977,4525.639,14.79,59.755,0.195,307,45,42,114,151
True,314,14.666,7269.269,23.151,4845.274,15.431,54.855,0.175,315,42,58,100,157
True,307,14.268,7314.18,23.825,5014.851,16.335,51.396,0.167,308,40,51,108,149
False,316,14.615,7319.31,23.162,5285.929,16.728,58.022,0.184,317,44,55,109,153
True,303,14.141,7177.988,23.69,4312.877,14.234,51.275,0.169,304,49,56,98,150
True,308,14.304,7301.361,23.706,4588.704,14.898,53.694,0.174,309,55,48,111,150
True,306,14.267,7265.422,23.743,4845.702,15.836,49.97,0.163,307,50,47,107,153
True,320,14.931,7588.502,23.714,5876.38,18.364,49.016,0.153,321,49,44,114,163
True,294,13.647,7256.311,24.681,5103.18,17.358,45.212,0.154,295,44,75,89,131
True,319,14.836,7467.439,23.409,5502.125,17.248,57.069,0.179,320,49,51,110,159
True,307,14.372,7164.324,23.337,4644.381,15.128,47.463,0.155,308,48,64,99,145
